gene	Ot-F6-AH	Ot-F6-E	Ot-F6-G	Ot-F6-L	Ot-F6-PH	Ot-F7-AH	Ot-F7-E	Ot-F7-G	Ot-F7-L	Ot-F7-PH	Ot-F8-AH	Ot-F8-E	Ot-F8-G	Ot-F8-L	Ot-F8-PH	Ot-F9-AH	Ot-F9-E	Ot-F9-G	Ot-F9-L	Ot-F9-PH	Ot-F10-AH	Ot-F10-E	Ot-F10-G	Ot-F10-L	Ot-F10-PH	Ot-F11-AH	Ot-F11-G	Ot-F11-L	Ot-F11-PH	Ot-M2-AH	Ot-M2-E	Ot-M2-G	Ot-M2-L	Ot-M2-PH	Ot-M4-AH	Ot-M4-E	Ot-M4-G	Ot-M4-L	Ot-M4-PH	Ot-M7-AH	Ot-M7-E	Ot-M7-G	Ot-M7-L	Ot-M7-PH	Ot-M9-AH	Ot-M9-E	Ot-M9-G	Ot-M9-L	Ot-M9-PH	Ot-M11-AH	Ot-M11-E	Ot-M11-G	Ot-M11-L	Ot-M11-PH	Ot-M12-AH	Ot-M12-E	Ot-M12-G	Ot-M12-L	Ot-M12-PH
jg1480.t1	94.6940471228021	77.6094252638796	73.1657179600985	190.661959555135	135.095854763133	144.223790972637	153.086757707389	129.817573481417	225.90221703145	83.7372614831067	93.1484931717455	92.2296273726819	87.1514856943552	154.618908052815	86.4377577007658	122.95206987822	194.553405424675	131.38522170048	347.75937194778	170.267531108522	311.744094828752	355.685237394869	143.350944201842	147.643010705818	136.468498313737	175.892958614085	169.939764190406	98.0885869096597	166.491468944116	27.3598340735204	112.451504034218	134.106879481908	224.496248278443	77.4434108248561	90.2486549687861	141.48828365786	201.154851698787	176.912055608756	97.5232864937153	89.4592812622025	139.124252647176	193.693270818869	209.773144974433	66.6430037606935	114.945866505104	84.3787549894618	312.295200867377	197.10603607367	124.054284521156	83.5108978459983	84.568360040809	141.476429374591	183.550563527548	89.5910505627029	161.520546560234	105.969182822861	277.227324141781	176.864653832534	105.03507945982
jg1480.t2	0	0	0	0	0	0	0	0	0	0	0	0	9.59470897593643	0	0	0	0	0	0	0	0	0	0	19.1589794251087	0	0	0	14.0812313718252	0	0	0	13.2675048468984	0	8.2049893850783	0	0	0	0	0	0	0	0	19.9815007700041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg854.t1	0	0	5.0237523350226	0	0	3.0107842654434	1.00452345314542	9.04880124387933	3.02948963482935	6.00113993791903	0	0	0	0	0	0	0	0	0	0	0	8.13021349088443	3.99090521993811	0	13.1201679927117	6.90457778190109	0	0	12.7897915970534	0	0	0	0	0	2.98444455022485	1.97934599849386	4.9477989343228	0	0	1.97043864731199	0.984577571132893	1.98474613170469	5.9406916159158	1.98464325833903	1.99183350902	0	0.987832180963393	0	3.94940716898882	0	0.993880215424116	2.97497713091471	3.95076931608585	5.00978622383467	0	0.997827206577213	0	0	0
jg2635.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg1325.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99844804620792	0	0	0
jg2628.t1	0	0	0	0	0	0	0.994391041459927	0	0.993128170232883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01273198996808	0	0	0	0	0	0	0	0	0	0
jg2431.t1	0	0	1.00024867749141	0	0	0.994169403257936	0.995961932397349	0	0	0	0	0	0	0.980830198039041	0.996685828019025	0	0	0.996038870071277	0	0	0	0	0	0	0	0	0	0.998077378587905	0	0	0	0	0	0.992975377672925	0	2.02040864125582	2.00065907414802	0	0	0	1.0124833376965	1.00051226779644	0	2.00998552988878	0	0.987789765058143	0	0	1.00859772083544	0	0	3.00080515668078	0	0	0	0	0.998364024542729	0	1.00992488520452
jg919.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg1848.t1	0	0.9954966374396	0.998687051969458	0.98876032758983	0	0	1.98716780232098	4.99443571124028	0.991828083103833	1.98589007791208	2.00293430099324	1.98508067307167	0	1.92734897184879	0	0	1.01301253784967	0	0	0	1.97456080721821	0.994852454492506	0.998036554107746	3.92427134187672	0.996358203203202	1.01491731695439	0	2.99171935865727	0	0	0	1.00247028694758	0	1.98124786093905	0	1.01627885265286	3.01019364200978	0	0	0	2.04147176681691	1.00291220410891	3.01712973925189	0	0	0.982537364540844	1.00602965917708	0	0	0	1.00600671525681	0	1.00729710943292	0	2.02815321054252	0	0.99740961174839	0.994231368248744	0
jg1270.t1	0.998433015289343	5.00342904029525	5.01021598507442	5.00595025556535	2.0008862237861	2.99188545804681	9.98915800459097	10.0234730962694	11.2595719637495	6.97437587368495	2.99967687717717	3.99871566687915	1.00310229357119	0	2.9995532736539	3.00460819529074	4.0315047849005	6.0300148571602	6.01019554258101	8.93393903026075	0	4.02337035702654	2.99275628014336	1.9984208901458	2.00551346317375	3.0015077612319	3.00364276081618	2.99727750445545	4.01584910161746	0.998286364916137	3.00843139385607	5.9893953668874	0.998279996771148	3.98387398866447	5.99002202644105	7.02035756616436	4.98222926769672	1.99205868651638	1.0019716363661	0	1.00255738194287	2.99263654935538	1.99554620395147	0	7.99968646631474	6.9610010995952	10.9669169443245	1.99771027750231	4.00410315600931	3.9974510415538	3.99926867423109	5.98302947490276	1.99481215532674	3.99148464511374	3.99874343609615	3.99382108127459	8.99518244330658	8.99375138570238	5.01459233441294
jg814.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg1996.t1	1234.73683048396	1599.91526751197	1406.95525760065	1285.3714273734	1388.78364866632	630.051587359492	1009.9049204581	913.103505070555	751.939848069209	380.431900882404	1734.95891136953	2043.07013504874	2545.3203247699	1174.47781173604	1318.83842725823	391.853614558444	502.629280202381	724.325981679809	700.265263654242	399.366683615465	596.06629624457	800.318649197668	447.9573225466	574.695096218427	661.318799411971	579.644401500774	562.916321481503	606.874377479088	489.172296058145	1153.79238907587	514.900968732148	650.780633634877	479.496547917671	294.886858728464	304.775324765729	583.546766995242	666.671940459426	476.848229774326	247.87147521618	442.444113361293	965.406825191266	746.34706777418	697.447150183673	233.071625060138	713.138486165033	447.696451762678	1137.32165037411	528.315354068348	362.63990244073	598.461058069417	906.49207435593	748.954382515398	701.542446846661	429.192777007533	461.35876980206	479.830823874287	917.888224530243	675.008520569219	406.455327147645
jg2248.t1	86.620123800313	78.3947097731944	226.486613108795	155.723821256869	217.789749342108	92.250927107962	109.304584805363	307.768974391805	111.198331309967	87.9649020342055	66.1225843984443	92.6923760434742	314.461469861673	147.072175124855	80.4038777109828	90.3919670166454	102.338188751885	332.692723007053	123.363148271312	110.027115624434	154.577895852547	174.58783999673	102.799345473862	113.679211371047	270.390639206619	133.409386165189	151.433768098819	96.4423367004987	108.524031267995	36.5097893621292	70.1446043818116	167.083061301839	98.8524482309116	69.1494055208782	89.5746268412238	119.526079706836	184.722575777528	81.9747784912767	86.6034225296633	72.064780928444	75.9981633185713	203.832885015328	142.719196610897	59.6044158842867	107.616134610471	57.3302190774688	339.759035528126	101.037110534011	58.3632261592802	57.6659290387721	90.8132115184168	158.777468561637	126.607621173685	113.137397391719	88.8608707222239	107.771850585214	247.888229105617	71.9818822454307	79.3484566451662
jg1491.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04876230907727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg2873.t1	98.2836470314523	112.446531506197	111.900826987481	188.67837389154	164.20509864617	168.244240561983	201.618127503359	186.94713594668	229.29146246648	157.943034336903	99.1630274796066	130.947269601674	132.869174315561	157.700664836241	88.4462460218657	143.957664409186	229.526768743553	190.654882024756	299.333190437011	176.849917489054	316.303064958659	411.085723622817	233.586469893843	236.417713075514	168.044253734623	268.379476798884	273.711312142892	227.771100457141	267.993015833634	27.3441832733519	155.269249901238	189.52747923373	211.297232265883	99.0239919973626	151.390589660378	239.182351347027	220.112496740396	195.600991345816	134.725366696725	97.5589167511883	168.729402239082	217.718750474692	201.263757988194	75.7029582931838	181.765118784521	127.615272294518	406.49712438958	200.049257133194	107.692329398881	79.4650832777325	117.758498292846	187.586781356618	184.679258774014	85.788406453535	168.524619758187	155.054574147631	354.731654232037	260.386203644378	162.811528065225
jg2187.t1	4224.15131591633	3514.28250703522	4030.73855222362	5932.2042587859	7310.60203154137	3184.72636941854	3801.98251319468	3172.62659824739	4437.8493797752	3328.52137218873	4182.57057337506	5938.20602088262	4774.18823014155	5500.97436572014	5882.63564366856	2694.76603031057	3997.9257826167	3118.44119034166	5146.47822046421	3452.25979066031	5411.96875535676	6854.30354605746	3661.78732376143	4480.93494855861	3395.70124221351	4273.59622313006	5039.64269141144	3615.93292052116	4479.92515339778	1114.52209561407	3035.69513963624	4697.44207420905	4767.94761562586	2686.04615607593	2990.28237732596	3961.51310790143	5604.44553822299	3659.160149095	2738.98523633802	3356.34004231253	3561.71827958369	5535.73031447037	4108.32175972337	1889.46311750954	3433.90626284076	2296.41191648101	8878.58267653145	3984.3616812143	2315.86974636816	2119.89104405476	2852.84056937502	4751.76962420672	5026.29958140564	3091.66429037486	2530.71080763351	3028.52159628705	6494.54520417235	3319.76897594687	3075.01231628981
jg523.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0227010450632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99106208043914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.997820953661948	0	0	0
jg1865.t1	28.2408285965037	20.0039362845579	21.0268582531551	50.3805762766964	50.0052933854183	48.1215420164562	52.6940776711419	26.4849036569223	55.6193307255781	34.6425465785729	34.7617318779105	31.6233400901517	46.9411176109483	66.4140917662279	33.4603291406838	47.6743424231248	75.1496219090403	35.427083809369	85.1921933011264	55.6047397216007	105.987137224234	127.474769802512	42.5589280532599	82.4283819072695	45.2496424363339	60.5395785189632	78.1487132438411	47.3172061361323	58.515704171363	12.017724292945	39.5093343525812	61.3879828218972	54.431455700451	43.9703053178607	43.9675380876115	46.8887569268844	93.4433597807605	56.3035564222441	34.9861947057959	38.1299098323605	44.5290058079144	60.5747373766144	61.7981074523152	21.055373951076	46.0310780023309	14.8726355611318	110.145192050182	54.3409472183781	41.178555923745	29.722878543235	26.5659793660072	60.9107417329196	50.3753045030768	32.9031651392664	65.3200259796568	55.9278264717709	104.291510452906	76.2519967169137	50.2894113140093
jg811.t1	12.2523144186576	0	0	18.6441159493914	22.1730075973536	0	7.79303716192883	15.1187685998801	17.4573924840867	0	13.5740175740603	5.44067363862479	0	15.2420313999044	14.5093615881039	15.2124723137647	9.69351033673378	8.55211175194463	25.2274021918151	25.08871470493	26.356223806995	40.2435360875024	2.97235531053654	17.9684037054815	13.1882400291702	24.7609269062853	22.0645200030393	18.9159392684033	18.9117110562799	0	14.983920018905	34.2788983028685	42.3497057092731	22.7056542274762	0	2.51940426672074	3.02728258759134	15.1797560146275	0	0	9.15925877006813	18.1001285981432	0	0	6.13353675066804	8.17546022976064	20.2545851245398	13.7899727737618	2.43202456039868	15.3511260093304	16.3831832185921	17.2712677905102	13.446109489055	11.2712831644679	12.6348086338301	0	15.4477593937414	12.8080828967993	20.0675113065707
jg2069.t1	118.205060355907	149.20754025036	106.819323506415	176.087908604345	169.2651061782	157.870969402048	188.610629089143	122.78464390091	181.3469988028	126.029806608959	112.431251502425	151.673917784529	142.828783800489	114.760963071546	123.882309604502	114.822079355467	116.17874854215	146.641110184221	167.809078988902	109.547578255474	168.001768209156	218.45139761534	159.204640680262	144.733785518129	121.416027229288	193.340804240148	209.882879582978	141.560774531827	193.346318230392	38.5358370992455	122.793269563317	105.336058156466	119.403938505592	76.207950332683	93.2778006715934	166.241542443405	138.835403994538	94.2319976716271	108.433339634077	103.780055733838	128.00132237139	129.49547345046	159.123615573398	82.8374417541699	173.835105355768	151.978111554976	278.216380466159	186.112508698471	161.761412193958	152.987484744899	105.952017901113	123.453093481552	164.480077719326	90.4605506878038	143.350957688379	124.971588135309	187.949330573697	162.908372240291	135.93210580498
jg1114.t1	12.8552919466006	11.5049866632946	3.67087581798533	10.1054934661722	31.3672573312029	5.90671475075973	6.96862291285919	4.79310744362683	16.7744294470408	24.4785487340816	5.33877696472009	12.1314677851192	3.37529395119254	13.5798184392396	17.2441257671395	9.92788768544482	18.8034881603857	3.8419112979196	10.2732942195261	27.5936798429335	12.6314674569024	37.329775366907	42.1927230120711	36.8869729912761	38.027833857311	34.2611442512206	20.1951202440637	18.4071232324438	31.3746832035112	0	5.35430094610402	10.2608960313315	12.1724178449481	6.47156474894035	46.5226996123438	16.5529305307422	8.29551647801144	20.7838259918123	12.0504192268665	0	0	3.62965967222477	2.29616203368275	1.17007235529096	7.69955674652366	2.65241316141393	14.7717458756618	14.1451817079404	3.63671886830134	3.26365769076638	5.09887176463926	5.43998191971265	2.25698434193565	2.56231644007352	22.9521158798951	10.7404939348774	16.3135075982501	9.6487024844315	10.3501647081184
jg1447.t1	0	0	0	0	0	0	0	0	0	0	0	0.987586583470047	0	0	0	1.00971518027112	0	0	0	0	0.968336918820802	0	0	0	0	0	0	0.995924149518155	0	0	0	0	0	0	0	1.02602803913414	2.01643527006848	0	0	0	0	0	0	0	0	0	2.02478576893498	0	0	0	1.01056388192721	0	1.01438589950815	0	0	0	0.995970228158862	0	0
jg1598.t1	2576.60528439214	2002.78560204584	2543.67713470119	3431.61086158551	3936.61977541675	1912.66763085738	2068.68374411737	1963.94504779214	2529.83052104756	2106.19937899636	2391.69883788375	3258.0684083995	2927.46513396702	2748.2304930944	3730.71963062122	2052.30792060258	2599.71174452583	1847.79818085387	3277.43259849055	2174.14390816929	3375.90903824531	4114.19586834057	2268.56742137835	2466.72902087113	2105.09805105044	2736.51080957217	2943.67472330136	2193.33357333689	2870.66212220374	681.041630029471	1981.37114272575	3018.94738778035	3139.4647462125	1714.05983014402	1897.93665481916	2317.50571148641	3250.40113854585	2085.23393149159	1590.23540403218	2072.79910543926	2506.35528669888	3129.2010793904	2305.62158251601	1164.48817242375	2245.21968655003	1477.44290659723	5423.95306989604	2392.4757687163	1428.66056394029	1455.0927011082	1699.2796720897	2598.70737132996	2675.93276572901	1705.96996354893	1396.98864225476	1731.1508087872	3639.11427257553	1958.72671019732	1895.455629114
jg579.t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00605884677122	0	0	0	0	0	0	1.99294988876613	0	0	0	0	0.997999590580518	0	0	0	0	0.99593813288827	0	0	0	0	0	0.993617704721742	0	0	0	0	0	0	0	0	0	0	0	0
jg2620.t1	360.629824394744	269.392967318076	390.212270667313	471.690596156575	593.869424699985	448.403566874336	461.431848549494	579.408553054917	553.647950449347	470.739858533501	407.815960975014	396.204824679646	536.598373446003	511.245821253307	455.553871781592	415.940965878715	592.36179836307	631.378348326205	834.21929293516	734.92097262899	688.08052238388	863.969798600154	609.257883867856	736.769762424413	533.351807241191	735.355761550974	910.110936348309	514.037787612582	841.95415307968	144.233335730325	293.269855219578	458.691388301659	585.861429252403	311.236761448833	408.411524382383	509.188066943806	538.737563228575	489.879149798004	517.739788317443	326.630047201664	408.076647194242	558.636953636409	513.692865023888	186.091376773599	408.989959838797	297.65583376538	971.910492993676	550.814870032569	383.167125093118	270.944642822701	293.494307982197	519.755857253205	500.091428494542	321.94092562652	467.166628892838	399.963304846699	783.088298174867	558.91715823474	564.602428321227
jg1537.t1	0	4.01624613341469	5.89013304515537	4.74469783116013	0	0	2.59327189949718	0	0	0	0	0	11.6616299889634	10.6834415151918	1.67221524219892	0	0	14.8327143343599	2.20966855972819	0	0	0	0	0	0	0	0	0	0	0	0	7.78967766488116	4.45106121812222	2.2445777502629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg1442.t1	199.123366009317	139.114035537597	216.683229371464	355.138275189148	256.006553107397	217.922708232465	234.834790475813	200.463448280868	285.616598564911	189.29787444212	163.993555553595	173.900039930747	219.636968212144	287.103037605206	185.929417642886	175.306941348982	248.376499796857	312.962240013326	332.067332269953	215.052189690763	339.751535897074	375.388581340764	174.569563633004	282.563514984543	227.27244588432	260.282087992348	281.190175964278	225.428877749637	257.373647047835	29.9643468332073	71.2486588121491	196.686406346954	189.761540505745	139.674867968599	162.753074014905	199.760788770994	253.904709543873	155.464056126718	207.458532336945	138.063401539175	158.518578735139	233.26984924495	178.66124392516	105.08531176175	156.022425426769	72.5573904920515	442.919080670971	146.893457226019	162.255360817997	80.9678633182702	108.01612067732	161.996684989923	167.726429948065	135.936118306356	141.037497422528	158.761036726515	287.246299511669	137.875289826144	207.392357773335
jg1607.t1	0	0	1.99272026851661	1.96184443505588	4.84618334833081	0	0	0	0	0	158.057064897661	144.333291368824	150.050039316004	149.481503087832	164.460672867963	165.552757557943	284.277934231112	354.669344921782	223.11089274852	247.019777352757	0	1.97568157208813	0	0	0	0	0	0.996079545839481	0	2.0410434055331	0	2.01028330199066	0	0	6.02917728478797	0	0	0	0	0	0	0	0	0	6.04188918556923	0	0	2.03299871609806	0	0	0	4.02503432845357	0	0	0	0	1.99213762747886	0.99101639179825	1.02409793171147
jg1771.t1	20.3553426620505	3.02926770085213	614.857074180359	6.18213046492118	319.629257053009	15.3998175683142	9.12189736669658	899.554581500997	7.29681083555361	13.1130698586063	4.98679485471346	7.11661506293497	648.258420502428	4.47618155293817	23.3203457596382	13.8565409029731	7.81169908766705	709.66980676144	11.7699790223014	7.30933300531871	17.9444957169718	14.3423309163933	1.00058266975089	13.4998813333488	454.792420788574	0	19.7214374649905	12.0562680787445	1.91380737592149	9.65960851373629	0	425.446470759955	8.7679545671583	3.05092084881695	11.9134694285616	2.91711069660928	322.128311190879	9.10466329887433	16.1811384580602	1.93375832486359	9.59302434162557	187.66734434225	2.94746018992518	6.86935246987071	18.8092414277548	10.3080174677312	783.188208135498	24.3833230888115	21.3218328916892	5.91503034703939	8.88330149157377	182.494557556218	3.90858166406077	23.2610507810575	23.1871919743511	2.99710479448326	658.837769831045	7.10095971321063	17.5103918352884
jg1730.t1	1.98884235386695	0.997368865829257	0	0	0	0	0	0	0	0	0	0	0	0	0.996239763205204	0	1.00916051602698	0	0	0	0	0	0	0	0	0	0	0.99792187347059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00555747364503	1.00562256535821	0	0.986861260866996	0	0	0	0	1.00369537348937	0	0	0	0	0	0	0	0
jg688.t1	4.01998555425697	1.98999421647518	4.02210934912638	4.93774645822626	6.91159079161293	2.00923347619707	2.01239191800302	3.99409895844235	1.98195244471654	4.96305002738126	2.00326561241071	0.997885054405408	2.00622299198469	1.93422263755874	0.996357714373949	0	2.02808738786366	1.97464586202573	1.01338755472548	0	0	5.96265150566851	2.99420859340484	1.95862943376504	0	2.03276792234158	2.94627469440417	0.999099438405478	1.0286031481359	1.0130238285765	0	3.01591938120576	3.0387031251511	0	1.00883738207575	5.0880662918155	1.0088519190717	3.00828401547922	2.0053268039006	1.01625710430426	1.0255774849615	3.02833618019907	1.00666333506033	3.02867905216822	2.00901843696509	2.944200171915	5.05605436221401	0	2.03675951339184	0	1.00989993866694	3.0097658337103	3.02489776525983	0	1.01552113401132	3.99873917191338	0.998707037374404	0.993727556753546	2.03429820461723
jg745.t1	0	0	0	0	0	0	0	1.00095123447889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg1304.t1	0	0	0	0	0.986573230170662	0	0	0	0	0	1.00100133722061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg647.t1	0	2.28900880834418	1.47995970203938	3.1764303102072	3.18348499149032	1.658498847432	0	2.3318508850072	7.85617289349554	0	0	0	2.02052866374205	0	0	0.975644725650286	1.04780498449267	1.35868953106554	0	0	1.09477176506345	0	1.42894525189041	0	0	0	2.97695613499476	0	0	0	3.1075877149021	0	2.64619106094374	1.44709867228631	0	0	0	2.04614067121195	0	0	2.65145578044313	0	0.980897199964236	0	0	0	3.48294514196456	0	2.18700430587208	0	0	0	0	0	0.956327409383277	1.00099808431324	3.77697627064953	2.71436734715042	0.963548211013542
jg2731.t1	73.2463998724027	76.4484177789209	170.675605760148	87.4316514155056	164.211066969487	62.4456899074063	65.4853343704872	175.535368456891	99.6928149429668	60.4630619157453	141.844460603205	65.2699317081529	155.232415506398	124.498031996147	170.708587670586	45.4451799267182	49.9751888482767	179.802109387004	77.0440468413986	62.7959025728704	74.9281173422797	72.2598215521637	63.8838448359493	88.4327378044199	115.319018715805	60.3383787436814	93.585925089317	32.8761907584289	55.9300301994284	43.8117510944555	71.0371973733954	94.4360006994437	61.9768102924491	37.1639399271376	48.210802808181	53.2183696537293	104.796666526668	37.6462149732504	36.778257121455	33.7515836911847	42.2525815403691	94.5358874501098	76.7521866771119	19.2501711182242	77.1358227671107	22.6835852086114	147.591668612611	62.9420610754705	53.160983432301	47.4059685397554	38.3533886522761	93.5205283531227	62.7814632000238	46.6708602004998	39.8518869619851	31.0052001073925	117.562836348566	91.2278594547497	55.2197833245242
jg2125.t1	0	0	0	0	0	0	0	0	0	0	1.00144059757224	0.992726051169408	0	0	0	1.00621348420397	0	0	0	0.975441884979815	0	0	0	0	0	0	0	0	0	0	0	0	1.00953562134649	0	0	1.01590905678693	0	0	0	0	0	0	0	0	2.00797437201434	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg541.t1	0	0	0	0	0	0	0	0	0	0	0	1.01825575209325	0	2.29477856056002	0	0	0	3.15452219030472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg1136.t1	57.4323857184873	40.2762764048669	56.3585405907008	72.2529733749578	45.2212439821949	67.3858209024974	79.9124392613173	92.5727829210847	99.7965616318489	68.0998173361311	37.9265192497566	53.5121057065245	70.6757659302848	79.7106854567587	70.5348295920548	60.721698190908	68.3046228896973	64.6735307568941	130.863907455154	70.2431181900277	126.67243905823	141.601378901969	51.2751067923588	76.6635414172984	72.7898274896615	71.7262349288851	87.9711228396766	77.1435144774529	66.5115105536254	9.8127102889954	38.2603926238857	81.4350573015232	67.9073621808892	40.1794116966381	43.7371630384384	49.3035147429667	98.8606776108768	58.3498624555971	59.0033869672358	23.5502739725217	41.1412333720715	56.4966176881358	61.2662655376189	34.6508457137916	38.7976844880755	35.4091575591048	106.53076126954	42.3806252506493	29.5072929220045	19.8376081759712	37.7636511328091	56.4454175776805	66.9940950082375	46.1566505401098	26.4987963754742	58.8732846629268	93.334676680007	56.3631926826885	55.4163310920752
jg2110.t1	62.024466743472	61.1357065740683	61.1761275197259	106.543716033593	78.493898146768	49.9531795389455	53.0546769931459	107.941431745123	72.9247790927348	54.9356399880819	64.8238569229359	75.1420277032916	78.3682294991911	89.6961059504847	58.0907678941967	39.0043779682034	65.1544897528978	98.9754729097536	97.9462143642188	59.3398439290489	72.73631117447	81.7571335589443	55.1405293738052	72.3410440179888	83.6866066816674	68.7410846305323	87.5638692732497	52.9837014115212	66.1931143887039	19.8863789332524	44.9257499766509	39.8778189320687	65.6631834725186	28.9333867593592	41.8838326404652	40.9565245783641	75.5701089845578	38.8887344775911	58.8324207488438	39.8193872945675	41.8831423592438	61.7494882278116	60.1073821179992	28.942909749396	42.9465468606773	30.9435960837908	121.302170340676	65.7160550283582	50.843476858202	37.9086510813127	36.3824283065979	66.6960284222596	68.6160027725012	66.9281682946532	60.7207355154312	43.9209391874252	80.0077710778732	54.0468195957274	69.9121330075742
jg813.t1	1.44726234024504	0	0	3.7456210494576	6.65028730123765	0	0	2.66692709075727	0	3.96876040166678	1.19371799319637	0.990980325771474	0	0	3.97185868695365	4.81272342436381	0	4.54692562916885	7.5127893653645	0.97117472823317	0	0	0	2.30367121869023	2.54082930675991	0	5.87955239847934	5.98089928914355	3.08804218547097	0	0	0	0	0	0	2.03144916627941	0	3.80836690926886	0	0	1.0249133978896	2.07633931127312	3.02249146640282	0	1.00503194774634	0	3.98340299144682	0	0	0	1.00742961508715	0	0	0	0	0	0	0	0
jg1025.t1	0	0	1.00067827089592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01256379953438	33.2121007782057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jg2137.t1	35.9530555833608	40.0359711264261	59.1303223181255	59.1025099115718	57.0723717659803	41.0516058819405	47.9859233304153	64.4190694534725	48.0408418877866	35.9095291229108	33.9943740702728	47.1248915814312	57.1907580717716	57.3340335519312	42.0365766512121	30.0401047579272	48.4336599568649	72.4573381237737	65.2626608155009	55.6319694258171	72.1703474505406	67.4232540799498	52.8995447003851	34.9997925428273	53.161201414886	63.9937917183864	78.1529243513214	40.2516732915437	66.2052567892008	11.9726873995378	4.00837180998612	65.871429776092	48.892358541046	35.8645779237048	40.9254449665768	25.058859317128	47.814898361715	29.8854502642562	40.0891940399781	19.9850146932216	27.0487379735409	47.8715219612655	38.9005647481983	21.003116569511	23.8999986243062	17.9092300741861	120.594583563766	22.9903510230631	23.0104009227052	9.99117601663348	24.9890817719198	53.8341118475667	35.891304178655	25.9484709081416	39.9635441197827	41.9336942751843	79.1719541040854	22.9891679153299	39.6084978004207
jg1566.t1	48.8328764620146	46.4462055813217	167.841335884043	67.2410074486947	141.534408223274	81.2238879609082	56.0718990822242	224.534413947996	90.1217392166774	49.4078829731727	51.862527640087	21.346627758771	211.689862158543	63.7577042899597	59.8107320307443	53.4605530452103	62.8833091372456	329.831405361786	89.9218760019627	79.5022799247894	81.4848053673976	82.9803584558898	66.9114298526735	69.5464934071405	193.07334936798	71.7677272350254	68.481952132378	43.1964762209364	67.9958846989762	14.4983921349831	73.2586649569246	152.471218936763	59.446597134917	45.9585797287276	38.864458428006	56.4257380973508	116.391380398027	51.5662422282064	42.4764366995	38.6960638674977	47.0432228567143	156.100341815828	64.8548676922795	33.3761500588545	62.3800364707165	47.3780552580928	175.797026901301	48.7843317598315	48.4853121237562	98.606351661663	36.5271268340602	108.516515123497	55.7071206969096	57.6204414058735	68.6366932087647	53.9441901525631	160.116613795116	56.7883399959212	59.3716441518386
